"DatasetID","Dataset_name","Island","Lat","Long","MethodCode","Year","Month","Day","UniqueSurveyID","Site_code","coord.join9","ReefHabitat","parrot","open_protected","year_num","mgmt","zero_one"
11.5,"DAR","Maui",20.61911,-156.4391,"FAHU",2019,1,10,"AHIH_FAHU19","AHIH",17537,"Shallow Aggregate reef, <25ft",74.372266,"Protected",5,"Protected",1
11.5,"DAR","Maui",20.63126,-156.4967,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",17716,"Shallow Aggregate reef, <25ft",9.7895293,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63128,-156.4966,"FAHU",2018,1,25,"MOLO_FAHU17","MOLO",16731,"Shallow Aggregate reef, <25ft",22.2091586,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.6313,-156.4961,"FAHU",2018,1,25,"MOLO_FAHU17","MOLO",16739,"Shallow Aggregate reef, <25ft",10.93477,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63132,-156.4958,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",17539,"Shallow Aggregate reef, <25ft",38.0299468,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63133,-156.4965,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",16788,"Shallow Aggregate reef, <25ft",11.7482966,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63136,-156.4971,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",16787,"Shallow Aggregate reef, <25ft",6.2078983,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63136,-156.4957,"FAHU",2018,1,25,"MOLO_FAHU17","MOLO",16740,"Shallow Aggregate reef, <25ft",31.7555812,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63137,-156.497,"FAHU",2018,1,25,"MOLO_FAHU17","MOLO",17705,"Shallow Aggregate reef, <25ft",14.2498917,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63139,-156.4972,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",17715,"Shallow Aggregate reef, <25ft",43.8204292,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63146,-156.4963,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",17464,"Shallow Aggregate reef, <25ft",19.5517129,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63148,-156.4966,"FAHU",2018,1,25,"MOLO_FAHU17","MOLO",11807,"Shallow Aggregate reef, <25ft",18.160022,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63156,-156.4953,"FAHU",2018,1,25,"MOLO_FAHU17","MOLO",16737,"Shallow Aggregate reef, <25ft",30.524254,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.6316,-156.4952,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",17439,"Shallow Aggregate reef, <25ft",27.0685483,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63163,-156.4975,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",17520,"Deep Aggregate reef, >30ft",21.044285,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63165,-156.4952,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",18232,"Shallow Aggregate reef, <25ft",12.95739,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63169,-156.4974,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",17097,"Shallow Aggregate reef, <25ft",0,"Protected",4,"Protected",0
11.5,"DAR","Maui",20.6317,-156.4972,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",16803,"Shallow Aggregate reef, <25ft",2.4307629,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63175,-156.4978,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",17718,"Shallow Aggregate reef, <25ft",10.3904473,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63176,-156.4969,"FAHU",2018,1,17,"MOLO_FAHU17","MOLO",18369,"Deep Aggregate reef, >30ft",17.519956,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63181,-156.4965,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",17474,"Deep Aggregate reef, >30ft",0,"Protected",4,"Protected",0
11.5,"DAR","Maui",20.63186,-156.4959,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",18706,"Deep Aggregate reef, >30ft",20.6995753,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63186,-156.4958,"FAHU",2018,1,17,"MOLO_FAHU17","MOLO",16698,"Deep Aggregate reef, >30ft",23.4913615,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63188,-156.498,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",18702,"Shallow Aggregate reef, <25ft",43.1650298,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63188,-156.4977,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",16806,"Shallow Aggregate reef, <25ft",19.3318032,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63193,-156.4965,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",18696,"Deep Aggregate reef, >30ft",0,"Protected",4,"Protected",0
11.5,"DAR","Maui",20.63194,-156.4948,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",18656,"Shallow Aggregate reef, <25ft",29.011875,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63204,-156.4947,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",17435,"Shallow Aggregate reef, <25ft",16.0970683,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63205,-156.4955,"FAHU",2018,1,17,"MOLO_FAHU17","MOLO",16684,"Deep Aggregate reef, >30ft",7.2644053,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.6321,-156.4956,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",17454,"Deep Aggregate reef, >30ft",23.960086,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63211,-156.4961,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",17100,"Deep Aggregate reef, >30ft",16.736204,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63211,-156.4949,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",16723,"Deep Aggregate reef, >30ft",3.3673297,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63221,-156.4946,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",16799,"Shallow Aggregate reef, <25ft",32.8208371,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63222,-156.4981,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",18654,"Shallow Aggregate reef, <25ft",0,"Protected",4,"Protected",0
11.5,"DAR","Maui",20.63222,-156.4967,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",17475,"Deep Aggregate reef, >30ft",8.449312,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63223,-156.4983,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",18701,"Shallow Aggregate reef, <25ft",16.4837828,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63223,-156.4964,"FAHU",2018,1,17,"MOLO_FAHU17","MOLO",18230,"Deep Aggregate reef, >30ft",2.4662612,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63229,-156.4965,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",17455,"Deep Aggregate reef, >30ft",8.6460661,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63229,-156.4951,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",16727,"Deep Aggregate reef, >30ft",9.0141706,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.6323,-156.4957,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",16797,"Deep Aggregate reef, >30ft",14.2780408,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63236,-156.4979,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",18158,"Shallow Aggregate reef, <25ft",21.5360719,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.6324,-156.4964,"FAHU",2018,1,17,"MOLO_FAHU17","MOLO",18370,"Deep Aggregate reef, >30ft",22.9931337,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63242,-156.496,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",17456,"Deep Aggregate reef, >30ft",14.655703,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63251,-156.4973,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",17528,"Deep Aggregate reef, >30ft",15.3960575,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63251,-156.4967,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",17093,"Deep Aggregate reef, >30ft",4.245992,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63255,-156.4531,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",17029,"Pavement",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.63256,-156.4978,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",18372,"Deep Aggregate reef, >30ft",12.200509,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63257,-156.4961,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",17453,"Deep Aggregate reef, >30ft",19.7465441,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63259,-156.4973,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",18374,"Deep Aggregate reef, >30ft",0,"Protected",4,"Protected",0
11.5,"DAR","Maui",20.6326,-156.4982,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",16804,"Shallow Aggregate reef, <25ft",9.8283698,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63261,-156.4959,"FAHU",2018,1,17,"MOLO_FAHU17","MOLO",18788,"Deep Aggregate reef, >30ft",4.5899673,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63262,-156.4973,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",17092,"Shallow Aggregate reef, <25ft",0,"Protected",4,"Protected",0
11.5,"DAR","Maui",20.63263,-156.4982,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",18655,"Shallow Aggregate reef, <25ft",8.5669398,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63266,-156.4944,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",16796,"Shallow Aggregate reef, <25ft",5.5322615,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63268,-156.4964,"FAHU",2018,1,17,"MOLO_FAHU17","MOLO",18787,"Deep Aggregate reef, >30ft",4.194944,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63277,-156.4975,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",17523,"Deep Aggregate reef, >30ft",0,"Protected",4,"Protected",0
11.5,"DAR","Maui",20.6328,-156.4985,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",18703,"Shallow Aggregate reef, <25ft",4.245992,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63297,-156.4966,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",17425,"Deep Aggregate reef, >30ft",19.34187,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.633,-156.4982,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",16805,"Shallow Aggregate reef, <25ft",37.5454478,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63302,-156.4959,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",17457,"Deep Aggregate reef, >30ft",11.4553605,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63303,-156.453,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",17030,"Shallow Aggregate reef, <25ft",15.890307,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.63304,-156.4976,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",17538,"Deep Aggregate reef, >30ft",7.634747,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63313,-156.4526,"FAHU",2017,2,21,"MAKE_FAHU17","MAKE",18371,"Shallow Aggregate reef, <25ft",9.739996,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.63314,-156.4957,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",18841,"Shallow Aggregate reef, <25ft",35.548405,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63327,-156.4967,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",17473,"Deep Aggregate reef, >30ft",10.760422,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63339,-156.4965,"FAHU",2018,1,17,"MOLO_FAHU17","MOLO",16699,"Deep Aggregate reef, >30ft",0,"Protected",4,"Protected",0
11.5,"DAR","Maui",20.63344,-156.4987,"FAHU",2018,1,25,"MOLO_FAHU17","MOLO",17704,"Shallow Aggregate reef, <25ft",8.335303,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63353,-156.4528,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",18596,"Shallow Aggregate reef, <25ft",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.63354,-156.4943,"FAHU",2018,1,25,"MOLO_FAHU17","MOLO",17709,"Shallow Aggregate reef, <25ft",20.883336,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63356,-156.4987,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",17478,"Shallow Aggregate reef, <25ft",2.4625501,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.6336,-156.4535,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",17016,"Shallow Aggregate reef, <25ft",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.63364,-156.4975,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",17536,"Deep Aggregate reef, >30ft",7.0960438,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63368,-156.4943,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",17465,"Shallow Aggregate reef, <25ft",30.4847649,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63374,-156.4972,"FAHU",2018,1,17,"MOLO_FAHU17","MOLO",16700,"Deep Aggregate reef, >30ft",12.1479319,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63381,-156.453,"FAHU",2020,1,21,"MAKE_FAHU20","MAKE",17720,"Shallow Aggregate reef, <25ft",112.5968656,"OPEN",6,"OPEN",1
11.5,"DAR","Maui",20.63389,-156.4971,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",17526,"Deep Aggregate reef, >30ft",8.8301828,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63401,-156.494,"FAHU",2018,10,2,"MOLO_FAHU18","MOLO",17463,"Shallow Aggregate reef, <25ft",22.1371154,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63404,-156.4941,"FAHU",2018,1,25,"MOLO_FAHU17","MOLO",17710,"Deep Aggregate reef, >30ft",5.7865288,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63405,-156.4549,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",17879,"Pavement",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.63406,-156.497,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",17426,"Deep Aggregate reef, >30ft",11.3665145,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63409,-156.4985,"FAHU",2018,1,25,"MOLO_FAHU17","MOLO",17706,"Shallow Aggregate reef, <25ft",1.4855154,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.6341,-156.4531,"FAHU",2017,2,21,"MAKE_FAHU17","MAKE",18820,"Shallow Aggregate reef, <25ft",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.6342,-156.4965,"FAHU",2018,10,10,"MOLO_FAHU18","MOLO",18705,"Deep Aggregate reef, >30ft",7.5281853,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63421,-156.497,"FAHU",2018,1,17,"MOLO_FAHU17","MOLO",16701,"Deep Aggregate reef, >30ft",2.9502775,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63437,-156.4965,"FAHU",2018,1,25,"MOLO_FAHU17","MOLO",16729,"Deep Aggregate reef, >30ft",22.5960576,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63441,-156.4981,"FAHU",2018,1,25,"MOLO_FAHU17","MOLO",17707,"Shallow Aggregate reef, <25ft",21.9528724,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63465,-156.4959,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",18373,"Deep Aggregate reef, >30ft",11.2297132,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63471,-156.4951,"FAHU",2018,1,18,"MOLO_FAHU17","MOLO",17717,"Deep Aggregate reef, >30ft",10.5023208,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63493,-156.4977,"FAHU",2018,1,25,"MOLO_FAHU17","MOLO",17708,"Shallow Aggregate reef, <25ft",23.2009796,"Protected",4,"Protected",1
11.5,"DAR","Maui",20.63525,-156.4535,"FAHU",2017,2,21,"MAKE_FAHU17","MAKE",18217,"Shallow Aggregate reef, <25ft",6.9547726,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.63536,-156.4528,"FAHU",2017,2,21,"MAKE_FAHU17","MAKE",18384,"Shallow Aggregate reef, <25ft",21.878627,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.63545,-156.4534,"FAHU",2020,1,21,"MAKE_FAHU20","MAKE",17722,"Shallow Aggregate reef, <25ft",13.768083,"OPEN",6,"OPEN",1
11.5,"DAR","Maui",20.63567,-156.4533,"FAHU",2019,3,14,"MAKE_FAHU19","MAKE",17550,"Shallow Aggregate reef, <25ft",16.4434963,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.63581,-156.4535,"FAHU",2020,1,21,"MAKE_FAHU20","MAKE",17184,"Shallow Aggregate reef, <25ft",23.311665,"OPEN",6,"OPEN",1
11.5,"DAR","Maui",20.63613,-156.4534,"FAHU",2017,2,21,"MAKE_FAHU17","MAKE",18216,"Shallow Aggregate reef, <25ft",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.63627,-156.4533,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",18599,"Other",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.63658,-156.4538,"FAHU",2019,3,14,"MAKE_FAHU19","MAKE",17521,"Other",113.5943643,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.63667,-156.4533,"FAHU",2020,1,21,"MAKE_FAHU20","MAKE",17233,"Shallow Aggregate reef, <25ft",14.367762,"OPEN",6,"OPEN",1
11.5,"DAR","Maui",20.63688,-156.4533,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",18598,"Shallow Aggregate reef, <25ft",1.776291,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.63696,-156.454,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",18133,"Other",0.5750686,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.63705,-156.4535,"FAHU",2017,2,21,"MAKE_FAHU17","MAKE",18218,"Shallow Aggregate reef, <25ft",1.598513,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.63707,-156.4538,"FAHU",2020,1,21,"MAKE_FAHU20","MAKE",18552,"Shallow Aggregate reef, <25ft",103.098635,"OPEN",6,"OPEN",1
11.5,"DAR","Maui",20.63707,-156.4535,"FAHU",2020,1,21,"MAKE_FAHU20","MAKE",18554,"Shallow Aggregate reef, <25ft",24.7165255,"OPEN",6,"OPEN",1
11.5,"DAR","Maui",20.6373,-156.4527,"FAHU",2019,3,14,"MAKE_FAHU19","MAKE",17549,"Shallow Aggregate reef, <25ft",9.067376,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.63734,-156.4533,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",17028,"Shallow Aggregate reef, <25ft",0.8563583,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.63787,-156.4524,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",17025,"Reef, Rocks, Rubble",6.6352738,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.63797,-156.4526,"FAHU",2017,2,21,"MAKE_FAHU17","MAKE",18382,"Other",11.933707,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.638,-156.4526,"FAHU",2018,2,7,"MAKE_FAHU18","MAKE",17106,"Other",2.3989761,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.6382,-156.4521,"FAHU",2018,2,7,"MAKE_FAHU18","MAKE",17108,"Shallow Aggregate reef, <25ft",13.1898168,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.63836,-156.4522,"FAHU",2019,3,14,"MAKE_FAHU19","MAKE",17552,"Other",10.3003659,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.63845,-156.4518,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",16993,"Shallow Aggregate reef, <25ft",1.1480557,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.63878,-156.4512,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",16991,"Shallow Aggregate reef, <25ft",0.2875343,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.6388,-156.4521,"FAHU",2020,1,21,"MAKE_FAHU20","MAKE",17234,"Other",23.929852,"OPEN",6,"OPEN",1
11.5,"DAR","Maui",20.63881,-156.4518,"FAHU",2017,2,21,"MAKE_FAHU17","MAKE",18383,"Other",9.067376,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.63911,-156.4517,"FAHU",2020,1,21,"MAKE_FAHU20","MAKE",17243,"Other",6.1697999,"OPEN",6,"OPEN",1
11.5,"DAR","Maui",20.63936,-156.4506,"FAHU",2019,3,14,"MAKE_FAHU19","MAKE",18504,"Shallow Aggregate reef, <25ft",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.63939,-156.4515,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",16985,"Other",0.2854528,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.63948,-156.4509,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",18597,"Shallow Aggregate reef, <25ft",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.63967,-156.4512,"FAHU",2019,3,14,"MAKE_FAHU19","MAKE",18501,"Other",58.599163,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.63972,-156.4494,"FAHU",2017,2,21,"MAKE_FAHU17","MAKE",18221,"Shallow Aggregate reef, <25ft",2.6126655,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.63973,-156.4503,"FAHU",2017,2,21,"MAKE_FAHU17","MAKE",18220,"Shallow Aggregate reef, <25ft",4.4097168,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.63978,-156.4495,"FAHU",2016,1,13,"MAKE_FAHU16","MAKE",17372,"Shallow Aggregate reef, <25ft",1.437672,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.6398,-156.4571,"FAHU",2018,2,7,"MAKE_FAHU18","MAKE",17395,"Other",7.444387,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.63989,-156.4504,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",17014,"Shallow Aggregate reef, <25ft",4.1238758,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.64008,-156.4493,"FAHU",2016,1,13,"MAKE_FAHU16","MAKE",18130,"Shallow Aggregate reef, <25ft",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.64014,-156.4498,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",17012,"Shallow Aggregate reef, <25ft",8.8237218,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.64025,-156.4487,"FAHU",2017,2,21,"MAKE_FAHU17","MAKE",18627,"Shallow Aggregate reef, <25ft",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.64047,-156.4486,"FAHU",2016,1,13,"MAKE_FAHU16","MAKE",18129,"Shallow Aggregate reef, <25ft",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.64051,-156.4486,"FAHU",2019,3,14,"MAKE_FAHU19","MAKE",17444,"Shallow Aggregate reef, <25ft",7.7984126,"OPEN",5,"OPEN",1
11.5,"DAR","Maui",20.64057,-156.4495,"FAHU",2016,1,11,"MAKE_FAHU16","MAKE",17013,"Shallow Aggregate reef, <25ft",1.776291,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.64059,-156.4479,"FAHU",2017,2,21,"MAKE_FAHU17","MAKE",18629,"Shallow Aggregate reef, <25ft",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.64081,-156.4481,"FAHU",2016,1,13,"MAKE_FAHU16","MAKE",18131,"Shallow Aggregate reef, <25ft",14.27264,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.64081,-156.4475,"FAHU",2016,1,13,"MAKE_FAHU16","MAKE",18126,"Shallow Aggregate reef, <25ft",1.598513,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.64107,-156.4479,"FAHU",2016,1,13,"MAKE_FAHU16","MAKE",17004,"Shallow Aggregate reef, <25ft",0.5709056,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.64114,-156.4494,"FAHU",2019,3,14,"MAKE_FAHU19","MAKE",17571,"Other",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.64117,-156.447,"FAHU",2016,1,13,"MAKE_FAHU16","MAKE",18125,"Shallow Aggregate reef, <25ft",14.109681,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.64156,-156.4485,"FAHU",2020,1,21,"MAKE_FAHU20","MAKE",18553,"Other",2.6624799,"OPEN",6,"OPEN",1
11.5,"DAR","Maui",20.64165,-156.4474,"FAHU",2016,1,13,"MAKE_FAHU16","MAKE",17024,"Shallow Aggregate reef, <25ft",0.2854528,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.64194,-156.4483,"FAHU",2016,1,13,"MAKE_FAHU16","MAKE",17370,"Other",0.5729871,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.64247,-156.4478,"FAHU",2020,1,21,"MAKE_FAHU20","MAKE",18579,"Shallow Aggregate reef, <25ft",4.291973,"OPEN",6,"OPEN",1
11.5,"DAR","Maui",20.64256,-156.4477,"FAHU",2016,1,13,"MAKE_FAHU16","MAKE",17022,"Other",5.408642,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.64262,-156.4484,"FAHU",2016,1,13,"MAKE_FAHU16","MAKE",17369,"Other",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.64298,-156.448,"FAHU",2017,1,26,"MAKE_FAHU17","MAKE",18814,"Other",8.177259,"OPEN",3,"OPEN",1
11.5,"DAR","Maui",20.6431,-156.4479,"FAHU",2017,2,21,"MAKE_FAHU17","MAKE",18380,"Other",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.64323,-156.4476,"FAHU",2016,1,13,"MAKE_FAHU16","MAKE",16990,"Other",4.726569,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.64324,-156.4484,"FAHU",2016,1,13,"MAKE_FAHU16","MAKE",17388,"Other",0,"OPEN",2,"OPEN",0
11.5,"DAR","Maui",20.64329,-156.4481,"FAHU",2018,2,9,"MAKE_FAHU18","MAKE",18671,"Other",2.0023326,"OPEN",4,"OPEN",1
11.5,"DAR","Maui",20.64368,-156.4468,"FAHU",2017,2,21,"MAKE_FAHU17","MAKE",18390,"Other",0,"OPEN",3,"OPEN",0
11.5,"DAR","Maui",20.64371,-156.4485,"FAHU",2016,1,13,"MAKE_FAHU16","MAKE",18602,"Other",0.5709056,"OPEN",2,"OPEN",1
11.5,"DAR","Maui",20.64381,-156.4478,"FAHU",2019,3,14,"MAKE_FAHU19","MAKE",17442,"Other",0,"OPEN",5,"OPEN",0
11.5,"DAR","Maui",20.64388,-156.4472,"FAHU",2017,2,22,"MAKE_FAHU17","MAKE",18385,"Other",4.659347,"OPEN",3,"OPEN",1
