"Year","Date","RoundID","Site","Site_Name","mgmt_area","mgmt_gear","biomass_g_100m2","biomass_g_m2","Start.Date"
2017,2017-07-25,"WHP85",22,"`Au`Au, Ho`okena","Open","After",3.772,0.0377,"2017-06-27"
2017,2017-09-26,"WHP86",22,"`Au`Au, Ho`okena","Open","After",274.2036,2.742,"2017-09-07"
2017,2017-12-07,"WHP87",22,"`Au`Au, Ho`okena","Open","After",278.832,2.7883,"2017-11-02"
2018,2018-06-05,"WHP88",22,"`Au`Au, Ho`okena","Open","After",1375.3962,13.754,"2018-05-01"
2018,2018-07-06,"WHP89",22,"`Au`Au, Ho`okena","Open","After",1263.2566,12.6326,"2018-06-19"
2018,2018-09-28,"WHP90",22,"`Au`Au, Ho`okena","Open","After",1499.3428,14.9934,"2018-09-04"
2018,2018-11-30,"WHP91",22,"`Au`Au, Ho`okena","Open","After",3457.0161,34.5702,"2018-11-01"
2019,2019-05-09,"WHP92",22,"`Au`Au, Ho`okena","Open","After",876.8368,8.7684,"2019-04-30"
2019,2019-07-30,"WHP93",22,"`Au`Au, Ho`okena","Open","After",27.42,0.2742,"2019-07-02"
2019,2019-09-04,"WHP94",22,"`Au`Au, Ho`okena","Open","After",312.6701,3.1267,"2019-09-03"
2007,2007-05-23,"WHP44",23,"Omaka`a, Miloli`i","FRA","Before",5563.8403,55.6384,"2007-05-16"
2007,2007-07-12,"WHP45",23,"Omaka`a, Miloli`i","FRA","Before",8314.6013,83.146,"2007-07-12"
2007,2007-09-04,"WHP46",23,"Omaka`a, Miloli`i","FRA","Before",6158.5221,61.5852,"2007-09-04"
2007,2007-10-23,"WHP47",23,"Omaka`a, Miloli`i","FRA","Before",6966.6865,69.6669,"2007-10-23"
2008,2008-05-28,"WHP48",23,"Omaka`a, Miloli`i","FRA","Before",5573.8837,55.7388,"2008-05-20"
2008,2008-07-08,"WHP49",23,"Omaka`a, Miloli`i","FRA","Before",5028.0762,50.2808,"2008-07-08"
2008,2008-09-09,"WHP50",23,"Omaka`a, Miloli`i","FRA","Before",5542.8911,55.4289,"2008-09-02"
2008,2008-10-15,"WHP51",23,"Omaka`a, Miloli`i","FRA","Before",2357.0389,23.5704,"2008-10-15"
2009,2009-05-06,"WHP52",23,"Omaka`a, Miloli`i","FRA","Before",3025.063,30.2506,"2009-05-06"
2009,2009-07-07,"WHP53",23,"Omaka`a, Miloli`i","FRA","Before",628.1092,6.2811,"2009-07-07"
2009,2009-08-01,"WHP54",23,"Omaka`a, Miloli`i","FRA","Before",2357.0389,23.5704,"2009-09-01"
2009,2009-10-28,"WHP55",23,"Omaka`a, Miloli`i","FRA","Before",4055.603,40.556,"2009-10-20"
2010,2010-06-02,"WHP56",23,"Omaka`a, Miloli`i","FRA","Before",0,0,"2010-05-05"
2010,2010-07-21,"WHP57",23,"Omaka`a, Miloli`i","FRA","Before",0,0,"2010-07-08"
2010,2010-09-30,"WHP58",23,"Omaka`a, Miloli`i","FRA","Before",1833.5929,18.3359,"2010-09-07"
2010,2010-10-21,"WHP59",23,"Omaka`a, Miloli`i","FRA","Before",2985.1482,29.8515,"2010-10-19"
2011,2011-05-17,"WHP60",23,"Omaka`a, Miloli`i","FRA","Before",2822.0165,28.2202,"2011-05-03"
2011,2011-07-06,"WHP61",23,"Omaka`a, Miloli`i","FRA","Before",2284.8716,22.8487,"2011-07-06"
2011,2011-09-21,"WHP62",23,"Omaka`a, Miloli`i","FRA","Before",56.7676,0.5677,"2011-09-13"
2011,2011-11-01,"WHP63",23,"Omaka`a, Miloli`i","FRA","Before",0,0,"2011-11-01"
2012,2012-05-15,"WHP64",23,"Omaka`a, Miloli`i","FRA","Before",1263.2566,12.6326,"2012-05-15"
2012,2012-07-10,"WHP65",23,"Omaka`a, Miloli`i","FRA","Before",3525.8236,35.2582,"2012-07-10"
2012,2012-08-28,"WHP66",23,"Omaka`a, Miloli`i","FRA","Before",1552.8066,15.5281,"2012-08-28"
2012,2012-11-28,"WHP67",23,"Omaka`a, Miloli`i","FRA","Before",1216.8081,12.1681,"2012-11-08"
2013,2013-05-14,"WHP68",23,"Omaka`a, Miloli`i","FRA","Before",3859.4307,38.5943,"2013-05-02"
2013,2013-07-24,"WHP69",23,"Omaka`a, Miloli`i","FRA","Before",144.7783,1.4478,"2013-07-16"
2013,2013-09-04,"WHP70",23,"Omaka`a, Miloli`i","FRA","Before",480.7767,4.8078,"2013-09-03"
2013,2013-11-06,"WHP71",23,"Omaka`a, Miloli`i","FRA","Before",19.3415,0.1934,"2013-11-06"
2014,2014-05-27,"WHP72",23,"Omaka`a, Miloli`i","FRA","After",880.8097,8.8081,"2014-05-06"
2014,2014-07-09,"WHP73",23,"Omaka`a, Miloli`i","FRA","After",292.1108,2.9211,"2014-07-02"
2014,2014-09-23,"WHP74",23,"Omaka`a, Miloli`i","FRA","After",880.8097,8.8081,"2014-09-09"
2014,2014-11-05,"WHP75",23,"Omaka`a, Miloli`i","FRA","After",0,0,"2014-11-05"
2015,2015-05-05,"WHP76",23,"Omaka`a, Miloli`i","FRA","After",647.2211,6.4722,"2015-05-05"
2015,2015-07-02,"WHP77",23,"Omaka`a, Miloli`i","FRA","After",359.4253,3.5943,"2015-07-02"
2015,2015-09-01,"WHP78",23,"Omaka`a, Miloli`i","FRA","After",0,0,"2015-09-01"
2015,2015-11-03,"WHP79",23,"Omaka`a, Miloli`i","FRA","After",2097.6178,20.9762,"2015-11-03"
2016,2016-05-19,"WHP80",23,"Omaka`a, Miloli`i","FRA","After",876.8368,8.7684,"2016-05-03"
2016,2016-07-07,"WHP81",23,"Omaka`a, Miloli`i","FRA","After",453.6763,4.5368,"2016-07-07"
2016,2016-09-08,"WHP82",23,"Omaka`a, Miloli`i","FRA","After",2357.0389,23.5704,"2016-09-06"
2016,2016-11-17,"WHP83",23,"Omaka`a, Miloli`i","FRA","After",6687.5659,66.8757,"2016-11-10"
2017,2017-05-02,"WHP84",23,"Omaka`a, Miloli`i","FRA","After",2515.2792,25.1528,"2017-05-02"
2017,2017-06-27,"WHP85",23,"Omaka`a, Miloli`i","FRA","After",3956.294,39.5629,"2017-06-27"
2017,2017-09-14,"WHP86",23,"Omaka`a, Miloli`i","FRA","After",2246.1681,22.4617,"2017-09-07"
2017,2017-11-09,"WHP87",23,"Omaka`a, Miloli`i","FRA","After",3395.4161,33.9542,"2017-11-02"
2018,2018-05-22,"WHP88",23,"Omaka`a, Miloli`i","FRA","After",5438.6824,54.3868,"2018-05-01"
2018,2018-07-17,"WHP89",23,"Omaka`a, Miloli`i","FRA","After",2421.4761,24.2148,"2018-06-19"
2018,2018-09-25,"WHP90",23,"Omaka`a, Miloli`i","FRA","After",1887.8063,18.8781,"2018-09-04"
2018,2018-12-04,"WHP91",23,"Omaka`a, Miloli`i","FRA","After",3337.1576,33.3716,"2018-11-01"
2019,2019-05-16,"WHP92",23,"Omaka`a, Miloli`i","FRA","After",880.8097,8.8081,"2019-04-30"
2019,2019-08-08,"WHP93",23,"Omaka`a, Miloli`i","FRA","After",632.9949,6.3299,"2019-07-02"
2019,2019-09-05,"WHP94",23,"Omaka`a, Miloli`i","FRA","After",5419.176,54.1918,"2019-09-03"
2007,2007-05-23,"WHP44",24,"Manuk?","Open","Before",3573.8471,35.7385,"2007-05-16"
2007,2007-07-12,"WHP45",24,"Manuk?","Open","Before",1361.5864,13.6159,"2007-07-12"
2007,2007-09-04,"WHP46",24,"Manuk?","Open","Before",2693.0374,26.9304,"2007-09-04"
2007,2007-10-23,"WHP47",24,"Manuk?","Open","Before",335.9985,3.36,"2007-10-23"
2008,2008-05-28,"WHP48",24,"Manuk?","Open","Before",2952.4585,29.5246,"2008-05-20"
2008,2008-07-08,"WHP49",24,"Manuk?","Open","Before",12043.4024,120.434,"2008-07-08"
2008,2008-09-09,"WHP50",24,"Manuk?","Open","Before",135.2013,1.352,"2008-09-02"
2008,2008-10-15,"WHP51",24,"Manuk?","Open","Before",0,0,"2008-10-15"
2009,2009-05-06,"WHP52",24,"Manuk?","Open","Before",1216.8081,12.1681,"2009-05-06"
2009,2009-07-07,"WHP53",24,"Manuk?","Open","Before",5752.7226,57.5272,"2009-07-07"
2009,2009-09-01,"WHP54",24,"Manuk?","Open","Before",1823.6675,18.2367,"2009-09-01"
2009,2009-10-28,"WHP55",24,"Manuk?","Open","Before",3108.7249,31.0872,"2009-10-20"
2010,2010-06-02,"WHP56",24,"Manuk?","Open","Before",3519.2657,35.1927,"2010-05-05"
2010,2010-07-21,"WHP57",24,"Manuk?","Open","Before",3911.6749,39.1167,"2010-07-08"
2010,2010-09-30,"WHP58",24,"Manuk?","Open","Before",5132.9217,51.3292,"2010-09-07"
2010,2010-10-19,"WHP59",24,"Manuk?","Open","Before",2964.0515,29.6405,"2010-10-19"
2011,2011-05-17,"WHP60",24,"Manuk?","Open","Before",1429.187,14.2919,"2011-05-03"
2011,2011-07-06,"WHP61",24,"Manuk?","Open","Before",3048.6443,30.4864,"2011-07-06"
2011,2011-09-21,"WHP62",24,"Manuk?","Open","Before",4648.1461,46.4815,"2011-09-13"
2011,2011-11-01,"WHP63",24,"Manuk?","Open","Before",3692.61,36.9261,"2011-11-01"
2012,2012-05-15,"WHP64",24,"Manuk?","Open","Before",1572.5466,15.7255,"2012-05-15"
2012,2012-07-10,"WHP65",24,"Manuk?","Open","Before",1216.8081,12.1681,"2012-07-10"
2012,2012-08-28,"WHP66",24,"Manuk?","Open","Before",2504.3714,25.0437,"2012-08-28"
2012,2012-11-28,"WHP67",24,"Manuk?","Open","Before",671.9969,6.72,"2012-11-08"
2013,2013-05-14,"WHP68",24,"Manuk?","Open","Before",9792.708,97.9271,"2013-05-02"
2013,2013-07-24,"WHP69",24,"Manuk?","Open","Before",1331.6563,13.3166,"2013-07-16"
2013,2013-09-04,"WHP70",24,"Manuk?","Open","Before",480.7767,4.8078,"2013-09-03"
2013,2013-11-06,"WHP71",24,"Manuk?","Open","Before",1898.8452,18.9885,"2013-11-06"
2014,2014-05-27,"WHP72",24,"Manuk?","Open","After",9794.6907,97.9469,"2014-05-06"
2014,2014-07-09,"WHP73",24,"Manuk?","Open","After",1343.9939,13.4399,"2014-07-02"
2014,2014-09-23,"WHP74",24,"Manuk?","Open","After",144.7783,1.4478,"2014-09-09"
2014,2014-11-05,"WHP75",24,"Manuk?","Open","After",625.555,6.2555,"2014-11-05"
2015,2015-05-05,"WHP76",24,"Manuk?","Open","After",3957.0435,39.5704,"2015-05-05"
2015,2015-07-02,"WHP77",24,"Manuk?","Open","After",2299.1581,22.9916,"2015-07-02"
2015,2015-09-01,"WHP78",24,"Manuk?","Open","After",1570.0296,15.7003,"2015-09-01"
2015,2015-11-03,"WHP79",24,"Manuk?","Open","After",2242.396,22.424,"2015-11-03"
2016,2016-05-19,"WHP80",24,"Manuk?","Open","After",6746.0861,67.4609,"2016-05-03"
2016,2016-07-07,"WHP81",24,"Manuk?","Open","After",3241.71,32.4171,"2016-07-07"
2016,2016-09-08,"WHP82",24,"Manuk?","Open","After",5798.6571,57.9866,"2016-09-06"
2016,2016-11-17,"WHP83",24,"Manuk?","Open","After",4069.8053,40.6981,"2016-11-10"
2017,2017-05-02,"WHP84",24,"Manuk?","Open","After",4571.4394,45.7144,"2017-05-02"
2017,2017-06-27,"WHP85",24,"Manuk?","Open","After",4603.6603,46.0366,"2017-06-27"
2017,2017-09-14,"WHP86",24,"Manuk?","Open","After",5050.104,50.501,"2017-09-07"
2017,2017-11-09,"WHP87",24,"Manuk?","Open","After",7561.4875,75.6149,"2017-11-02"
2018,2018-05-22,"WHP88",24,"Manuk?","Open","After",5320.1506,53.2015,"2018-05-01"
2018,2018-07-17,"WHP89",24,"Manuk?","Open","After",8333.7402,83.3374,"2018-06-19"
2018,2018-09-25,"WHP90",24,"Manuk?","Open","After",6905.3421,69.0534,"2018-09-04"
2018,2018-12-04,"WHP91",24,"Manuk?","Open","After",2723.6867,27.2369,"2018-11-01"
2019,2019-05-16,"WHP92",24,"Manuk?","Open","After",2982.5939,29.8259,"2019-04-30"
2019,2019-08-08,"WHP93",24,"Manuk?","Open","After",8245.8919,82.4589,"2019-07-02"
2019,2019-09-05,"WHP94",24,"Manuk?","Open","After",5493.3014,54.933,"2019-09-03"
2007,2007-06-06,"WHP44",97,"Unualoha Point","Open","Before",4012.2989,40.123,"2007-05-16"
2007,2007-08-07,"WHP45",97,"Unualoha Point","Open","Before",2892.5972,28.926,"2007-07-12"
2007,2007-09-25,"WHP46",97,"Unualoha Point","Open","Before",1751.2163,17.5122,"2007-09-04"
2007,2007-11-21,"WHP47",97,"Unualoha Point","Open","Before",2773.0438,27.7304,"2007-10-23"
2008,2008-06-04,"WHP48",97,"Unualoha Point","Open","Before",1130.1524,11.3015,"2008-05-20"
2008,2008-08-06,"WHP49",97,"Unualoha Point","Open","Before",1631.5593,16.3156,"2008-07-08"
2008,2008-10-01,"WHP50",97,"Unualoha Point","Open","Before",3067.2497,30.6725,"2008-09-02"
2008,2008-11-19,"WHP51",97,"Unualoha Point","Open","Before",3189.8251,31.8983,"2008-10-15"
2009,2009-06-09,"WHP52",97,"Unualoha Point","Open","Before",1820.0445,18.2004,"2009-05-06"
2009,2009-07-29,"WHP53",97,"Unualoha Point","Open","Before",2602.1587,26.0216,"2009-07-07"
2009,2009-09-15,"WHP54",97,"Unualoha Point","Open","Before",5599.7026,55.997,"2009-09-01"
2009,2009-11-10,"WHP55",97,"Unualoha Point","Open","Before",4552.8702,45.5287,"2009-10-20"
2010,2010-05-12,"WHP56",97,"Unualoha Point","Open","Before",1604.7009,16.047,"2010-05-05"
2010,2010-07-13,"WHP57",97,"Unualoha Point","Open","Before",153.2502,1.5325,"2010-07-08"
2010,2010-10-05,"WHP58",97,"Unualoha Point","Open","Before",2531.264,25.3126,"2010-09-07"
2010,2010-10-09,"WHP59",97,"Unualoha Point","Open","Before",5909.3179,59.0932,"2010-10-19"
2011,2011-05-24,"WHP60",97,"Unualoha Point","Open","Before",1239.218,12.3922,"2011-05-03"
2011,2011-07-26,"WHP61",97,"Unualoha Point","Open","Before",1426.5458,14.2655,"2011-07-06"
2011,2011-10-04,"WHP62",97,"Unualoha Point","Open","Before",4519.6706,45.1967,"2011-09-13"
2011,2011-11-30,"WHP63",97,"Unualoha Point","Open","Before",2756.8108,27.5681,"2011-11-01"
2012,2012-06-06,"WHP64",97,"Unualoha Point","Open","Before",5352.0336,53.5203,"2012-05-15"
2012,2012-07-31,"WHP65",97,"Unualoha Point","Open","Before",6099.1613,60.9916,"2012-07-10"
2012,2012-09-20,"WHP66",97,"Unualoha Point","Open","Before",1593.9224,15.9392,"2012-08-28"
2012,2012-11-09,"WHP67",97,"Unualoha Point","Open","Before",5974.7409,59.7474,"2012-11-08"
2013,2013-06-12,"WHP68",97,"Unualoha Point","Open","Before",1888.8116,18.8881,"2013-05-02"
2013,2013-08-13,"WHP69",97,"Unualoha Point","Open","Before",5744.6574,57.4466,"2013-07-16"
2013,2013-09-17,"WHP70",97,"Unualoha Point","Open","Before",1361.5864,13.6159,"2013-09-03"
2013,2013-11-21,"WHP71",97,"Unualoha Point","Open","Before",1709.4353,17.0944,"2013-11-06"
2014,2014-05-15,"WHP72",97,"Unualoha Point","Open","After",2156.6981,21.567,"2014-05-06"
2014,2014-07-15,"WHP73",97,"Unualoha Point","Open","After",2178.8263,21.7883,"2014-07-02"
2014,2014-09-10,"WHP74",97,"Unualoha Point","Open","After",2158.5518,21.5855,"2014-09-09"
2014,2014-12-09,"WHP75",97,"Unualoha Point","Open","After",5196.5312,51.9653,"2014-11-05"
2015,2015-05-06,"WHP76",97,"Unualoha Point","Open","After",0,0,"2015-05-05"
2015,2015-07-14,"WHP77",97,"Unualoha Point","Open","After",1152.7737,11.5277,"2015-07-02"
2015,2015-09-03,"WHP78",97,"Unualoha Point","Open","After",2536.1828,25.3618,"2015-09-01"
2015,2015-11-04,"WHP79",97,"Unualoha Point","Open","After",6375.5747,63.7557,"2015-11-03"
2016,2016-05-10,"WHP80",97,"Unualoha Point","Open","After",6615.9022,66.159,"2016-05-03"
2016,2016-07-28,"WHP81",97,"Unualoha Point","Open","After",4640.4072,46.4041,"2016-07-07"
2016,2016-09-20,"WHP82",97,"Unualoha Point","Open","After",2671.8254,26.7183,"2016-09-06"
2016,2016-11-29,"WHP83",97,"Unualoha Point","Open","After",3948.9194,39.4892,"2016-11-10"
2017,2017-05-16,"WHP84",97,"Unualoha Point","Open","After",5079.4853,50.7949,"2017-05-02"
2017,2017-07-13,"WHP85",97,"Unualoha Point","Open","After",1106.3317,11.0633,"2017-06-27"
2017,2017-09-28,"WHP86",97,"Unualoha Point","Open","After",2191.8763,21.9188,"2017-09-07"
2017,2017-11-28,"WHP87",97,"Unualoha Point","Open","After",4788.7085,47.8871,"2017-11-02"
2018,2018-05-01,"WHP88",97,"Unualoha Point","Open","After",2626.2111,26.2621,"2018-05-01"
2018,2018-06-28,"WHP89",97,"Unualoha Point","Open","After",4195.6938,41.9569,"2018-06-19"
2018,2018-10-04,"WHP90",97,"Unualoha Point","Open","After",7086.2439,70.8624,"2018-09-04"
2018,2018-11-09,"WHP91",97,"Unualoha Point","Open","After",8970.6198,89.7062,"2018-11-01"
2019,2019-06-18,"WHP92",97,"Unualoha Point","Open","After",1842.3631,18.4236,"2019-04-30"
2019,2019-07-16,"WHP93",97,"Unualoha Point","Open","After",3445.0071,34.4501,"2019-07-02"
2019,2019-09-10,"WHP94",97,"Unualoha Point","Open","After",3083.1867,30.8319,"2019-09-03"
2007,2007-05-17,"WHP44",98,"Old Kona Airport MLCD","MPA","Before",335.9985,3.36,"2007-05-16"
2007,2007-07-18,"WHP45",98,"Old Kona Airport MLCD","MPA","Before",0,0,"2007-07-12"
2007,2007-09-05,"WHP46",98,"Old Kona Airport MLCD","MPA","Before",1946.545,19.4655,"2007-09-04"
2007,2007-10-25,"WHP47",98,"Old Kona Airport MLCD","MPA","Before",2793.6771,27.9368,"2007-10-23"
2008,2008-06-24,"WHP48",98,"Old Kona Airport MLCD","MPA","Before",133.4538,1.3345,"2008-05-20"
2008,2008-07-24,"WHP49",98,"Old Kona Airport MLCD","MPA","Before",1483.2778,14.8328,"2008-07-08"
2008,2008-09-23,"WHP50",98,"Old Kona Airport MLCD","MPA","Before",328.4169,3.2842,"2008-09-02"
2008,2008-10-30,"WHP51",98,"Old Kona Airport MLCD","MPA","Before",1025.5879,10.2559,"2008-10-15"
2009,2009-06-03,"WHP52",98,"Old Kona Airport MLCD","MPA","Before",1831.0387,18.3104,"2009-05-06"
2009,2009-07-16,"WHP53",98,"Old Kona Airport MLCD","MPA","Before",842.174,8.4217,"2009-07-07"
2009,2009-09-29,"WHP54",98,"Old Kona Airport MLCD","MPA","Before",1876.0364,18.7604,"2009-09-01"
2009,2009-11-17,"WHP55",98,"Old Kona Airport MLCD","MPA","Before",794.5961,7.946,"2009-10-20"
2010,2010-05-20,"WHP56",98,"Old Kona Airport MLCD","MPA","Before",306.6191,3.0662,"2010-05-05"
2010,2010-07-08,"WHP57",98,"Old Kona Airport MLCD","MPA","Before",335.9985,3.36,"2010-07-08"
2010,2010-10-04,"WHP58",98,"Old Kona Airport MLCD","MPA","Before",0,0,"2010-09-07"
2010,2010-10-27,"WHP59",98,"Old Kona Airport MLCD","MPA","Before",1063.6618,10.6366,"2010-10-19"
2011,2011-05-05,"WHP60",98,"Old Kona Airport MLCD","MPA","Before",379.8159,3.7982,"2011-05-03"
2011,2011-07-14,"WHP61",98,"Old Kona Airport MLCD","MPA","Before",892.4626,8.9246,"2011-07-06"
2011,2011-09-27,"WHP62",98,"Old Kona Airport MLCD","MPA","Before",148.5503,1.4855,"2011-09-13"
2011,2011-11-15,"WHP63",98,"Old Kona Airport MLCD","MPA","Before",1025.5879,10.2559,"2011-11-01"
2012,2012-05-29,"WHP64",98,"Old Kona Airport MLCD","MPA","Before",3186.357,31.8636,"2012-05-15"
2012,2012-07-25,"WHP65",98,"Old Kona Airport MLCD","MPA","Before",3210.4033,32.104,"2012-07-10"
2012,2012-09-25,"WHP66",98,"Old Kona Airport MLCD","MPA","Before",480.7767,4.8078,"2012-08-28"
2012,2012-11-14,"WHP67",98,"Old Kona Airport MLCD","MPA","Before",0,0,"2012-11-08"
2013,2013-05-28,"WHP68",98,"Old Kona Airport MLCD","MPA","Before",10039.445,100.3944,"2013-05-02"
2013,2013-08-07,"WHP69",98,"Old Kona Airport MLCD","MPA","Before",2340.7323,23.4073,"2013-07-16"
2013,2013-09-10,"WHP70",98,"Old Kona Airport MLCD","MPA","Before",1572.1481,15.7215,"2013-09-03"
2013,2013-11-14,"WHP71",98,"Old Kona Airport MLCD","MPA","Before",0,0,"2013-11-06"
2014,2014-05-14,"WHP72",98,"Old Kona Airport MLCD","MPA","After",4524.5462,45.2455,"2014-05-06"
2014,2014-07-31,"WHP73",98,"Old Kona Airport MLCD","MPA","After",2872.7904,28.7279,"2014-07-02"
2014,2014-09-24,"WHP74",98,"Old Kona Airport MLCD","MPA","After",144.7783,1.4478,"2014-09-09"
2014,2014-11-25,"WHP75",98,"Old Kona Airport MLCD","MPA","After",0,0,"2014-11-05"
2015,2015-05-28,"WHP76",98,"Old Kona Airport MLCD","MPA","After",339.7705,3.3977,"2015-05-05"
2015,2015-07-21,"WHP77",98,"Old Kona Airport MLCD","MPA","After",798.3682,7.9837,"2015-07-02"
2015,2015-09-24,"WHP78",98,"Old Kona Airport MLCD","MPA","After",7603.0436,76.0304,"2015-09-01"
2015,2015-11-12,"WHP79",98,"Old Kona Airport MLCD","MPA","After",144.7783,1.4478,"2015-11-03"
2016,2016-05-31,"WHP80",98,"Old Kona Airport MLCD","MPA","After",4004.0154,40.0402,"2016-05-03"
2016,2016-07-12,"WHP81",98,"Old Kona Airport MLCD","MPA","After",4993.3457,49.9335,"2016-07-07"
2016,2016-09-27,"WHP82",98,"Old Kona Airport MLCD","MPA","After",2781.7375,27.8174,"2016-09-06"
2016,2016-11-15,"WHP83",98,"Old Kona Airport MLCD","MPA","After",1007.9954,10.08,"2016-11-10"
2017,2017-05-23,"WHP84",98,"Old Kona Airport MLCD","MPA","After",1216.8081,12.1681,"2017-05-02"
2017,2017-07-21,"WHP85",98,"Old Kona Airport MLCD","MPA","After",3760.885,37.6089,"2017-06-27"
2017,2017-10-05,"WHP86",98,"Old Kona Airport MLCD","MPA","After",5088.1199,50.8812,"2017-09-07"
2017,2017-11-14,"WHP87",98,"Old Kona Airport MLCD","MPA","After",1953.2977,19.533,"2017-11-02"
2018,2018-05-24,"WHP88",98,"Old Kona Airport MLCD","MPA","After",3509.8126,35.0981,"2018-05-01"
2018,2018-07-10,"WHP89",98,"Old Kona Airport MLCD","MPA","After",3749.6522,37.4965,"2018-06-19"
2018,2018-09-04,"WHP90",98,"Old Kona Airport MLCD","MPA","After",5624.4099,56.2441,"2018-09-04"
2018,2018-11-16,"WHP91",98,"Old Kona Airport MLCD","MPA","After",3777.6101,37.7761,"2018-11-01"
2019,2019-05-21,"WHP92",98,"Old Kona Airport MLCD","MPA","After",6188.5131,61.8851,"2019-04-30"
2019,2019-07-18,"WHP93",98,"Old Kona Airport MLCD","MPA","After",6564.8174,65.6482,"2019-07-02"
2019,2019-10-03,"WHP94",98,"Old Kona Airport MLCD","MPA","After",2942.2594,29.4226,"2019-09-03"
